-4|-22|3|20
-4|-21|-5|20
-4|-21|-4|159
-4|-21|-3|251
-4|-21|-2|251
-4|-21|-1|251
-4|-21|0|251
-4|-21|1|251
-4|-21|2|251
-4|-21|3|251
-4|-21|4|20
-4|-20|-5|20
-4|-20|-4|251
-4|-20|3|251
-4|-20|4|20
-4|-19|-5|20
-4|-19|-4|251
-4|-19|3|251
-4|-19|4|20
-4|-18|-5|20
-4|-18|-4|159
-4|-18|3|251
-4|-18|4|20
-4|-17|-5|20
-4|-17|-4|159
-4|-17|3|159
-4|-17|4|20
-4|-16|-5|20
-4|-16|-4|251
-4|-16|3|251
-4|-16|4|20
-4|-15|-5|20
-4|-15|-4|251
-4|-15|3|159
-4|-15|4|20
-4|-14|-5|20
-4|-14|-4|251
-4|-14|3|251
-4|-14|4|20
-4|-13|-6|20
-4|-13|-5|251
-4|-13|4|159
-4|-13|5|20
-4|-12|-6|20
-4|-12|-5|251
-4|-12|4|251
-4|-12|5|20
-4|-11|-6|20
-4|-11|-5|251
-4|-11|4|251
-4|-11|5|20
-4|-10|-6|20
-4|-10|-5|251
-4|-10|4|251
-4|-10|5|20
-4|-9|-6|20
-4|-9|-5|251
-4|-9|4|251
-4|-9|5|20
-4|-8|-6|20
-4|-8|-5|251
-4|-8|4|251
-4|-8|5|20
-4|-7|-6|20
-4|-7|-5|159
-4|-7|4|251
-4|-7|5|20
-4|-6|-6|20
-4|-6|-5|251
-4|-6|4|251
-4|-6|5|20
-4|-5|-6|20
-4|-5|-5|251
-4|-5|-4|251
-4|-5|-3|251
-4|-5|-2|251
-4|-5|-1|251
-4|-5|0|251
-4|-5|1|251
-4|-5|2|251
-4|-5|3|251
-4|-5|4|251
-4|-5|5|20
-4|-4|-6|20
-4|-4|5|20
-4|-3|-6|20
-4|-3|5|20
-4|-2|-6|20
-4|-2|5|20
-4|-1|-6|159
-4|-1|-5|159
-4|-1|-4|159
-4|-1|-3|159
-4|-1|-2|159
-4|-1|-1|159
-4|-1|0|159
-4|-1|1|159
-4|-1|2|159
-4|-1|3|159
-4|-1|4|159
-4|-1|5|159
-4|0|-7|159
-4|0|6|159
-3|-22|-4|20
-3|-22|-3|20
-3|-22|-2|20
-3|-22|-1|20
-3|-22|0|20
-3|-22|1|20
-3|-22|2|20
-3|-22|3|20
-3|-21|-5|20
-3|-21|-4|159
-3|-21|-3|251
-3|-21|-2|251
-3|-21|-1|251
-3|-21|0|251
-3|-21|1|251
-3|-21|2|251
-3|-21|3|251
-3|-21|4|20
-3|-20|-5|20
-3|-20|-4|251
-3|-20|3|159
-3|-20|4|20
-3|-19|-5|20
-3|-19|-4|159
-3|-19|3|251
-3|-19|4|20
-3|-18|-5|20
-3|-18|-4|251
-3|-18|3|159
-3|-18|4|20
-3|-17|-5|20
-3|-17|-4|251
-3|-17|3|251
-3|-17|4|20
-3|-16|-5|20
-3|-16|-4|251
-3|-16|3|251
-3|-16|4|20
-3|-15|-5|20
-3|-15|-4|251
-3|-15|3|251
-3|-15|4|20
-3|-14|-5|20
-3|-14|-4|251
-3|-14|3|251
-3|-14|4|20
-3|-13|-6|20
-3|-13|-5|251
-3|-13|4|251
-3|-13|5|20
-3|-12|-6|20
-3|-12|-5|251
-3|-12|4|251
-3|-12|5|20
-3|-11|-6|20
-3|-11|-5|251
-3|-11|4|251
-3|-11|5|20
-3|-10|-6|20
-3|-10|-5|251
-3|-10|4|251
-3|-10|5|20
-3|-9|-6|20
-3|-9|-5|251
-3|-9|4|251
-3|-9|5|20
-3|-8|-6|20
-3|-8|-5|159
-3|-8|4|251
-3|-8|5|20
-3|-7|-6|20
-3|-7|-5|251
-3|-7|4|159
-3|-7|5|20
-3|-6|-6|20
-3|-6|-5|251
-3|-6|4|251
-3|-6|5|20
-3|-5|-6|20
-3|-5|-5|251
-3|-5|-4|251
-3|-5|-3|251
-3|-5|-1|251
-3|-5|0|251
-3|-5|1|251
-3|-5|2|251
-3|-5|3|251
-3|-5|4|251
-3|-5|5|20
-3|-4|-6|20
-3|-4|-2|251
-3|-4|5|20
-3|-3|-6|20
-3|-3|-2|251
-3|-3|5|20
-3|-2|-6|20
-3|-2|-2|251
-3|-2|5|20
-3|-1|-6|159
-3|-1|-5|159
-3|-1|-4|159
-3|-1|-3|159
-3|-1|-1|159
-3|-1|0|159
-3|-1|1|159
-3|-1|2|159
-3|-1|3|159
-3|-1|4|159
-3|-1|5|159
-3|0|-7|159
-3|0|-2|251
-3|0|6|159
-3|1|-2|251
-3|2|-2|251
-3|3|-2|251
-3|4|-2|251
-3|5|-2|251
-3|6|-2|251
-3|7|-2|251
-2|-22|-4|20
-2|-22|-3|20
-2|-22|-2|20
-2|-22|-1|20
-2|-22|0|20
-2|-22|1|20
-2|-22|2|20
-2|-22|3|20
-2|-21|-5|20
-2|-21|-4|251
-2|-21|-3|251
-2|-21|-2|251
-2|-21|-1|251
-2|-21|0|251
-2|-21|1|251
-2|-21|2|251
-2|-21|3|251
-2|-21|4|20
-2|-20|-5|20
-2|-20|-4|159
-2|-20|3|251
-2|-20|4|20
-2|-19|-5|20
-2|-19|-4|251
-2|-19|3|251
-2|-19|4|20
-2|-18|-5|20
-2|-18|-4|251
-2|-18|3|159
-2|-18|4|20
-2|-17|-5|20
-2|-17|-4|159
-2|-17|3|159
-2|-17|4|20
-2|-16|-5|20
-2|-16|-4|251
-2|-16|3|251
-2|-16|4|20
-2|-15|-5|20
-2|-15|-4|251
-2|-15|3|159
-2|-15|4|20
-2|-14|-5|20
-2|-14|-4|251
-2|-14|3|251
-2|-14|4|20
-2|-13|-6|20
-2|-13|-5|251
-2|-13|4|251
-2|-13|5|20
-2|-12|-6|20
-2|-12|-5|251
-2|-12|4|251
-2|-12|5|20
-2|-11|-6|20
-2|-11|-5|159
-2|-11|4|251
-2|-11|5|20
-2|-10|-6|20
-2|-10|-5|159
-2|-10|4|251
-2|-10|5|20
-2|-9|-6|20
-2|-9|-5|251
-2|-9|4|159
-2|-9|5|20
-2|-8|-6|20
-2|-8|-5|251
-2|-8|4|159
-2|-8|5|20
-2|-7|-6|20
-2|-7|-5|251
-2|-7|4|251
-2|-7|5|20
-2|-6|-6|20
-2|-6|-5|251
-2|-6|4|251
-2|-6|5|20
-2|-5|-6|20
-2|-5|-5|251
-2|-5|-4|251
-2|-5|-3|251
-2|-5|-2|251
-2|-5|-1|251
-2|-5|0|251
-2|-5|1|251
-2|-5|2|251
-2|-5|3|251
-2|-5|4|251
-2|-5|5|20
-2|-4|-6|20
-2|-4|5|20
-2|-3|-6|20
-2|-3|5|20
-2|-2|-6|20
-2|-2|5|20
-2|-1|-6|159
-2|-1|-5|159
-2|-1|-4|159
-2|-1|-3|159
-2|-1|-2|159
-2|-1|-1|159
-2|-1|0|159
-2|-1|1|159
-2|-1|2|159
-2|-1|3|159
-2|-1|4|159
-2|-1|5|159
-2|0|-7|159
-2|0|6|159
-1|-22|-4|20
-1|-22|-3|20
-1|-22|-2|20
-1|-22|-1|20
-1|-22|0|20
-1|-22|1|20
-1|-22|2|20
-1|-22|3|20
-1|-21|-5|20
-1|-21|-4|251
-1|-21|-3|251
-1|-21|-2|251
-1|-21|-1|251
-1|-21|0|251
-1|-21|1|251
-1|-21|2|251
-1|-21|3|251
-1|-21|4|20
-1|-20|-5|20
-1|-20|-4|159
-1|-20|3|251
-1|-20|4|20
-1|-19|-5|20
-1|-19|-4|251
-1|-19|3|159
-1|-19|4|20
-1|-18|-5|20
-1|-18|-4|159
-1|-18|3|251
-1|-18|4|20
-1|-17|-5|20
-1|-17|-4|251
-1|-17|3|251
-1|-17|4|20
-1|-16|-5|20
-1|-16|-4|251
-1|-16|3|159
-1|-16|4|20
-1|-15|-5|20
-1|-15|-4|251
-1|-15|3|251
-1|-15|4|20
-1|-14|-5|20
-1|-14|-4|251
-1|-14|3|251
-1|-14|4|20
-1|-13|-6|20
-1|-13|-5|251
-1|-13|4|251
-1|-13|5|20
-1|-12|-6|20
-1|-12|-5|251
-1|-12|4|251
-1|-12|5|20
-1|-11|-6|20
-1|-11|-5|251
-1|-11|4|251
-1|-11|5|20
-1|-10|-6|20
-1|-10|-5|251
-1|-10|4|251
-1|-10|5|20
-1|-9|-6|20
-1|-9|-5|251
-1|-9|4|251
-1|-9|5|20
-1|-8|-6|20
-1|-8|-5|251
-1|-8|4|251
-1|-8|5|20
-1|-7|-6|20
-1|-7|-5|251
-1|-7|4|251
-1|-7|5|20
-1|-6|-6|20
-1|-6|-5|251
-1|-6|4|251
-1|-6|5|20
-1|-5|-6|20
-1|-5|-5|251
-1|-5|-4|251
-1|-5|-3|251
-1|-5|-2|251
-1|-5|-1|251
-1|-5|0|251
-1|-5|1|251
-1|-5|2|251
-1|-5|3|251
-1|-5|4|251
-1|-5|5|20
-1|-4|-6|20
-1|-4|5|20
-1|-3|-6|20
-1|-3|5|20
-1|-2|-6|20
-1|-2|5|20
-1|-1|-6|159
-1|-1|-5|159
-1|-1|-4|159
-1|-1|-3|159
-1|-1|-2|159
-1|-1|-1|159
-1|-1|0|159
-1|-1|1|159
-1|-1|2|159
-1|-1|3|159
-1|-1|4|159
-1|-1|5|159
-1|0|-7|159
-1|0|6|159
0|-22|-4|20
0|-22|-3|20
0|-22|-2|20
0|-22|-1|20
0|-22|0|20
0|-22|1|20
0|-22|2|20
0|-22|3|20
0|-21|-5|20
0|-21|-4|159
0|-21|-3|251
0|-21|-2|251
0|-21|-1|251
0|-21|0|251
0|-21|1|251
0|-21|2|251
0|-21|3|251
0|-21|4|20
0|-20|-5|20
0|-20|-4|251
0|-20|3|251
0|-20|4|20
0|-19|-5|20
0|-19|-4|251
0|-19|3|159
0|-19|4|20
0|-18|-5|20
0|-18|-4|159
0|-18|3|251
0|-18|4|20
0|-17|-5|20
0|-17|-4|251
0|-17|3|251
0|-17|4|20
0|-16|-5|20
0|-16|-4|251
0|-16|3|251
0|-16|4|20
0|-15|-5|20
0|-15|-4|251
0|-15|3|251
0|-15|4|20
0|-14|-5|20
0|-14|-4|251
0|-14|3|251
0|-14|4|20
0|-13|-6|20
0|-13|-5|251
0|-13|4|251
0|-13|5|20
0|-12|-6|20
0|-12|-5|251
0|-12|4|251
0|-12|5|20
0|-11|-6|20
0|-11|-5|251
0|-11|4|251
0|-11|5|20
0|-10|-6|20
0|-10|-5|159
0|-10|4|159
0|-10|5|20
0|-9|-6|20
0|-9|-5|251
0|-9|4|251
0|-9|5|20
0|-8|-6|20
0|-8|-5|251
0|-8|4|251
0|-8|5|20
0|-7|-6|20
0|-7|-5|251
0|-7|4|251
0|-7|5|20
0|-6|-6|20
0|-6|-5|251
0|-6|4|251
0|-6|5|20
0|-5|-6|20
0|-5|-5|251
0|-5|-4|251
0|-5|-3|251
0|-5|-2|251
0|-5|-1|251
0|-5|0|251
0|-5|1|251
0|-5|2|251
0|-5|3|251
0|-5|4|251
0|-5|5|20
0|-4|-6|20
0|-4|5|20
0|-3|-6|20
0|-3|5|20
0|-2|-6|20
0|-2|5|20
0|-1|-6|159
0|-1|-5|159
0|-1|-4|159
0|-1|-3|159
0|-1|-2|159
0|-1|-1|159
0|-1|0|159
0|-1|1|159
0|-1|2|159
0|-1|3|159
0|-1|4|159
0|-1|5|159
0|0|-7|159
0|0|6|159
1|-22|-4|20
1|-22|-3|20
1|-22|-2|20
1|-22|-1|20
1|-22|0|20
1|-22|1|20
1|-22|2|20
1|-22|3|20
1|-21|-5|20
1|-21|-4|251
1|-21|-3|251
1|-21|-2|251
1|-21|-1|251
1|-21|0|251
1|-21|1|251
1|-21|2|251
1|-21|3|251
1|-21|4|20
1|-20|-5|20
1|-20|-4|159
1|-20|3|159
1|-20|4|20
1|-19|-5|20
1|-19|-4|251
1|-19|3|251
1|-19|4|20
1|-18|-5|20
1|-18|-4|159
1|-18|3|251
1|-18|4|20
1|-17|-5|20
1|-17|-4|251
1|-17|3|159
1|-17|4|20
1|-16|-5|20
1|-16|-4|251
1|-16|3|251
1|-16|4|20
1|-15|-5|20
1|-15|-4|251
1|-15|3|251
1|-15|4|20
1|-14|-5|20
1|-14|-4|251
1|-14|3|251
1|-14|4|20
1|-13|-6|20
1|-13|-5|251
1|-13|4|251
1|-13|5|20
1|-12|-6|20
1|-12|-5|251
1|-12|4|159
1|-12|5|20
1|-11|-6|20
1|-11|-5|251
1|-11|4|251
1|-11|5|20
1|-10|-6|20
1|-10|-5|251
1|-10|4|251
1|-10|5|20
1|-9|-6|20
1|-9|-5|251
1|-9|4|251
1|-9|5|20
1|-8|-6|20
1|-8|-5|159
1|-8|4|251
1|-8|5|20
1|-7|-6|20
1|-7|-5|159
1|-7|4|251
1|-7|5|20
1|-6|-6|20
1|-6|-5|251
1|-6|4|251
1|-6|5|20
1|-5|-6|20
1|-5|-5|251
1|-5|-4|251
1|-5|-3|251
1|-5|-2|251
1|-5|-1|251
1|-5|0|251
1|-5|1|251
1|-5|2|251
1|-5|3|251
1|-5|4|251
1|-5|5|20
1|-4|-6|20
1|-4|5|20
1|-3|-6|20
1|-3|5|20
1|-2|-6|20
1|-2|5|20
1|-1|-6|159
1|-1|-5|159
1|-1|-4|159
1|-1|-3|159
1|-1|-2|159
1|-1|-1|159
1|-1|0|159
1|-1|1|159
1|-1|2|159
1|-1|3|159
1|-1|4|159
1|-1|5|159
1|0|-7|159
1|0|6|159
2|-22|-4|20
2|-22|-3|20
2|-22|-2|20
2|-22|-1|20
2|-22|0|20
2|-22|1|20
2|-22|2|20
2|-22|3|20
2|-21|-5|20
2|-21|-4|159
2|-21|-3|159
2|-21|-2|251
2|-21|-1|159
2|-21|0|159
2|-21|1|159
2|-21|2|159
2|-21|3|251
2|-21|4|20
2|-20|-5|20
2|-20|-4|251
2|-20|-3|251
2|-20|-2|251
2|-20|-1|251
2|-20|0|159
2|-20|1|251
2|-20|2|251
2|-20|3|251
2|-20|4|20
2|-19|-5|20
2|-19|-4|159
2|-19|-3|251
2|-19|-2|251
2|-19|-1|159
2|-19|0|251
2|-19|1|159
2|-19|2|159
2|-19|3|251
2|-19|4|20
2|-18|-5|20
2|-18|-4|251
2|-18|-3|159
2|-18|-2|251
2|-18|-1|251
2|-18|0|251
2|-18|1|251
2|-18|2|159
2|-18|3|159
2|-18|4|20
2|-17|-5|20
2|-17|-4|159
2|-17|-3|251
2|-17|-2|251
2|-17|-1|159
2|-17|0|159
2|-17|1|251
2|-17|2|159
2|-17|3|251
2|-17|4|20
2|-16|-5|20
2|-16|-4|251
2|-16|-3|251
2|-16|-2|251
2|-16|-1|251
2|-16|0|251
2|-16|1|159
2|-16|2|251
2|-16|3|159
2|-16|4|20
2|-15|-5|20
2|-15|-4|251
2|-15|-3|251
2|-15|-2|251
2|-15|-1|159
2|-15|0|251
2|-15|1|251
2|-15|2|159
2|-15|3|251
2|-15|4|20
2|-14|-5|20
2|-14|-4|251
2|-14|-3|251
2|-14|-2|251
2|-14|-1|251
2|-14|0|251
2|-14|1|251
2|-14|2|251
2|-14|3|251
2|-14|4|20
2|-13|-6|20
2|-13|-5|251
2|-13|4|251
2|-13|5|20
2|-12|-6|20
2|-12|-5|251
2|-12|4|251
2|-12|5|20
2|-11|-6|20
2|-11|-5|251
2|-11|4|251
2|-11|5|20
2|-10|-6|20
2|-10|-5|251
2|-10|4|251
2|-10|5|20
2|-9|-6|20
2|-9|-5|251
2|-9|4|251
2|-9|5|20
2|-8|-6|20
2|-8|-5|159
2|-8|4|251
2|-8|5|20
2|-7|-6|20
2|-7|-5|251
2|-7|4|251
2|-7|5|20
2|-6|-6|20
2|-6|-5|251
2|-6|4|251
2|-6|5|20
2|-5|-6|20
2|-5|-5|251
2|-5|-4|251
2|-5|-3|251
2|-5|-2|251
2|-5|-1|251
2|-5|0|251
2|-5|1|251
2|-5|2|251
2|-5|3|251
2|-5|4|251
2|-5|5|20
2|-4|-6|20
2|-4|5|20
2|-3|-6|20
2|-3|5|20
2|-2|-6|20
2|-2|5|20
2|-1|-6|159
2|-1|-5|159
2|-1|-4|159
2|-1|-3|159
2|-1|-2|159
2|-1|-1|159
2|-1|0|159
2|-1|1|159
2|-1|2|159
2|-1|3|159
2|-1|4|159
2|-1|5|159
2|0|-7|159
2|0|6|159
3|-21|-4|20
3|-21|-3|20
3|-21|-2|20
3|-21|-1|20
3|-21|0|20
3|-21|1|20
3|-21|2|20
3|-21|3|20
3|-20|-4|20
3|-20|-3|20
3|-20|-2|20
3|-20|-1|20
3|-20|0|20
3|-20|1|20
3|-20|2|20
3|-20|3|20
3|-19|-4|20
3|-19|-3|20
3|-19|-2|20
3|-19|-1|20
3|-19|0|20
3|-19|1|20
3|-19|2|20
3|-19|3|20
3|-18|-4|20
3|-18|-3|20
3|-18|-2|20
3|-18|-1|20
3|-18|0|20
3|-18|1|20
3|-18|2|20
3|-18|3|20
3|-17|-4|20
3|-17|-3|20
3|-17|-2|20
3|-17|-1|20
3|-17|0|20
3|-17|1|20
3|-17|2|20
3|-17|3|20
3|-16|-4|20
3|-16|-3|20
3|-16|-2|20
3|-16|-1|20
3|-16|0|20
3|-16|1|20
3|-16|2|20
3|-16|3|20
3|-15|-4|20
3|-15|-3|20
3|-15|-2|20
3|-15|-1|20
3|-15|0|20
3|-15|1|20
3|-15|2|20
3|-15|3|20
3|-14|-4|20
3|-14|-3|20
3|-14|-2|20
3|-14|-1|20
3|-14|0|20
3|-14|1|20
3|-14|2|20
3|-14|3|20
3|-13|-5|20
3|-13|-4|251
3|-13|-3|251
3|-13|-2|251
3|-13|-1|251
3|-13|0|251
3|-13|1|251
3|-13|2|251
3|-13|3|251
3|-13|4|20
3|-12|-5|20
3|-12|-4|251
3|-12|-3|251
3|-12|-2|251
3|-12|-1|251
3|-12|0|251
3|-12|1|251
3|-12|2|159
3|-12|3|251
3|-12|4|20
3|-11|-5|20
3|-11|-4|251
3|-11|-3|251
3|-11|-2|251
3|-11|-1|251
3|-11|0|251
3|-11|1|251
3|-11|2|251
3|-11|3|251
3|-11|4|20
3|-10|-5|20
3|-10|-4|251
3|-10|-3|251
3|-10|-2|251
3|-10|-1|159
3|-10|0|251
3|-10|1|251
3|-10|2|251
3|-10|3|251
3|-10|4|20
3|-9|-5|20
3|-9|-4|251
3|-9|-3|159
3|-9|-2|251
3|-9|-1|251
3|-9|0|251
3|-9|1|251
3|-9|2|251
3|-9|3|251
3|-9|4|20
3|-8|-5|20
3|-8|-4|251
3|-8|-3|251
3|-8|-2|251
3|-8|-1|251
3|-8|0|251
3|-8|1|251
3|-8|2|251
3|-8|3|251
3|-8|4|20
